機種,設定,セッション,差枚,BIG回数,REG回数,BIG確率,REG確率,合成確率,最大ハマり,最大連チャン
ファンキージャグラー2,2,97,981,44,26,227.3,384.6,142.9,631,5
ファンキージャグラー2,2,98,-2715,29,25,344.8,400.0,185.2,981,7
ファンキージャグラー2,2,99,1797,45,32,222.2,312.5,129.9,807,11
ファンキージャグラー2,2,100,-27,39,28,256.4,357.1,149.3,688,7
ファンキージャグラー2,3,1,2823,52,25,192.3,400.0,129.9,859,7
ファンキージャグラー2,3,2,-345,42,17,238.1,588.2,169.5,731,6
ファンキージャグラー2,3,3,279,37,36,270.3,277.8,137.0,653,6
ファンキージャグラー2,3,4,615,42,27,238.1,370.4,144.9,552,8
ファンキージャグラー2,3,5,1623,47,25,212.8,400.0,138.9,566,6
ファンキージャグラー2,3,6,-4809,21,23,476.2,434.8,227.3,955,5
ファンキージャグラー2,3,7,-297,37,30,270.3,333.3,149.3,635,6
ファンキージャグラー2,3,8,855,43,27,232.6,370.4,142.9,454,5
ファンキージャグラー2,3,9,2295,49,27,204.1,370.4,131.6,626,9
ファンキージャグラー2,3,10,-1593,32,29,312.5,344.8,163.9,788,6
ファンキージャグラー2,3,11,567,41,29,243.9,344.8,142.9,579,7
ファンキージャグラー2,3,12,-1785,36,17,277.8,588.2,188.7,899,3
ファンキージャグラー2,3,13,1239,45,26,222.2,384.6,140.8,569,5
ファンキージャグラー2,3,14,-1017,32,35,312.5,285.7,149.3,689,5
ファンキージャグラー2,3,15,2103,49,25,204.1,400.0,135.1,712,6
ファンキージャグラー2,3,16,807,40,34,250.0,294.1,135.1,514,5
ファンキージャグラー2,3,17,-393,39,24,256.4,416.7,158.7,576,5
ファンキージャグラー2,3,18,-1065,33,32,303.0,312.5,153.8,790,5
ファンキージャグラー2,3,19,1143,43,30,232.6,333.3,137.0,638,7
ファンキージャグラー2,3,20,-1689,34,23,294.1,434.8,175.4,929,7
ファンキージャグラー2,3,21,183,41,25,243.9,400.0,151.5,1129,5
ファンキージャグラー2,3,22,2055,48,27,208.3,370.4,133.3,584,8
ファンキージャグラー2,3,23,-825,34,32,294.1,312.5,151.5,507,6
ファンキージャグラー2,3,24,-1257,35,25,285.7,400.0,166.7,934,5
ファンキージャグラー2,3,25,-2217,31,25,322.6,400.0,178.6,1053,4
ファンキージャグラー2,3,26,-2505,27,32,370.4,312.5,169.5,852,10
ファンキージャグラー2,3,27,-1449,37,18,270.3,555.6,181.8,908,5
ファンキージャグラー2,3,28,-1641,33,26,303.0,384.6,169.5,571,4
ファンキージャグラー2,3,29,-105,39,27,256.4,370.4,151.5,991,5
ファンキージャグラー2,3,30,1479,46,26,217.4,384.6,138.9,570,7
ファンキージャグラー2,3,31,-1353,35,24,285.7,416.7,169.5,777,4
ファンキージャグラー2,3,32,807,42,29,238.1,344.8,140.8,747,6
ファンキージャグラー2,3,33,-2313,31,24,322.6,416.7,181.8,917,6
ファンキージャグラー2,3,34,855,41,32,243.9,312.5,137.0,605,4
ファンキージャグラー2,3,35,-105,39,27,256.4,370.4,151.5,622,7
ファンキージャグラー2,3,36,615,40,32,250.0,312.5,138.9,634,6
ファンキージャグラー2,3,37,1863,48,25,208.3,400.0,137.0,876,7
ファンキージャグラー2,3,38,2487,47,34,212.8,294.1,123.5,511,7
ファンキージャグラー2,3,39,-681,35,31,285.7,322.6,151.5,839,5
ファンキージャグラー2,3,40,1575,48,22,208.3,454.5,142.9,953,7
ファンキージャグラー2,3,41,87,43,19,232.6,526.3,161.3,569,4
ファンキージャグラー2,3,42,-2649,30,23,333.3,434.8,188.7,739,4
ファンキージャグラー2,3,43,-1017,34,30,294.1,333.3,156.3,987,6
ファンキージャグラー2,3,44,-3033,30,19,333.3,526.3,204.1,674,5
ファンキージャグラー2,3,45,-537,42,15,238.1,666.7,175.4,857,5
ファンキージャグラー2,3,46,-2553,30,24,333.3,416.7,185.2,575,6
ファンキージャグラー2,3,47,2391,51,23,196.1,434.8,135.1,649,7
ファンキージャグラー2,3,48,87,39,29,256.4,344.8,147.1,612,6
ファンキージャグラー2,3,49,-9,41,23,243.9,434.8,156.3,771,5
ファンキージャグラー2,3,50,-1449,33,28,303.0,357.1,163.9,722,7
ファンキージャグラー2,3,51,-1065,37,22,270.3,454.5,169.5,1181,5
ファンキージャグラー2,3,52,-633,36,29,277.8,344.8,153.8,637,8
ファンキージャグラー2,3,53,1767,44,34,227.3,294.1,128.2,529,7
ファンキージャグラー2,3,54,-1785,32,27,312.5,370.4,169.5,818,4
ファンキージャグラー2,3,55,87,41,24,243.9,416.7,153.8,623,10
ファンキージャグラー2,3,56,-1257,35,25,285.7,400.0,166.7,705,5
ファンキージャグラー2,3,57,183,43,20,232.6,500.0,158.7,682,10
ファンキージャグラー2,3,58,-1353,35,24,285.7,416.7,169.5,1033,6
ファンキージャグラー2,3,59,39,40,26,250.0,384.6,151.5,1322,8
ファンキージャグラー2,3,60,-2121,31,26,322.6,384.6,175.4,560,4
ファンキージャグラー2,3,61,2199,47,31,212.8,322.6,128.2,609,8
ファンキージャグラー2,3,62,2199,45,36,222.2,277.8,123.5,931,9
ファンキージャグラー2,3,63,999,40,36,250.0,277.8,131.6,505,8
ファンキージャグラー2,3,64,-105,41,22,243.9,454.5,158.7,620,6
ファンキージャグラー2,3,65,4791,55,38,181.8,263.2,107.5,559,9
ファンキージャグラー2,3,66,-585,35,32,285.7,312.5,149.3,566,7
ファンキージャグラー2,3,67,2343,46,35,217.4,285.7,123.5,588,9
ファンキージャグラー2,3,68,1575,44,32,227.3,312.5,131.6,580,6
ファンキージャグラー2,3,69,-1545,33,27,303.0,370.4,166.7,650,5
ファンキージャグラー2,3,70,-1065,39,17,256.4,588.2,178.6,545,5
ファンキージャグラー2,3,71,1623,47,25,212.8,400.0,138.9,703,9
ファンキージャグラー2,3,72,1863,42,40,238.1,250.0,122.0,586,5
ファンキージャグラー2,3,73,-105,37,32,270.3,312.5,144.9,487,5
ファンキージャグラー2,3,74,-537,40,20,250.0,500.0,166.7,673,7
ファンキージャグラー2,3,75,-681,35,31,285.7,322.6,151.5,838,4
ファンキージャグラー2,3,76,3207,52,29,192.3,344.8,123.5,681,7
ファンキージャグラー2,3,77,1479,48,21,208.3,476.2,144.9,692,5
ファンキージャグラー2,3,78,-2409,29,28,344.8,357.1,175.4,724,4
ファンキージャグラー2,3,79,1335,49,17,204.1,588.2,151.5,507,6
ファンキージャグラー2,3,80,135,42,22,238.1,454.5,156.3,667,7
ファンキージャグラー2,3,81,-2409,31,23,322.6,434.8,185.2,720,5
ファンキージャグラー2,3,82,-105,43,17,232.6,588.2,166.7,645,6
ファンキージャグラー2,3,83,-153,40,24,250.0,416.7,156.3,478,5
ファンキージャグラー2,3,84,-1017,34,30,294.1,333.3,156.3,1382,7
ファンキージャグラー2,3,85,1047,39,39,256.4,256.4,128.2,571,9
ファンキージャグラー2,3,86,-441,40,21,250.0,476.2,163.9,703,8
ファンキージャグラー2,3,87,1959,48,26,208.3,384.6,135.1,480,6
ファンキージャグラー2,3,88,2583,49,30,204.1,333.3,126.6,776,9
ファンキージャグラー2,3,89,-9,41,23,243.9,434.8,156.3,559,4
ファンキージャグラー2,3,90,-2985,27,27,370.4,370.4,185.2,658,6
ファンキージャグラー2,3,91,-777,37,25,270.3,400.0,161.3,830,7
ファンキージャグラー2,3,92,-4041,27,16,370.4,625.0,232.6,952,5
ファンキージャグラー2,3,93,711,42,28,238.1,357.1,142.9,610,5
ファンキージャグラー2,3,94,-2553,32,19,312.5,526.3,196.1,894,5
ファンキージャグラー2,3,95,567,41,29,243.9,344.8,142.9,525,7
ファンキージャグラー2,3,96,2487,49,29,204.1,344.8,128.2,724,7
ファンキージャグラー2,3,97,-537,38,25,263.2,400.0,158.7,774,7
ファンキージャグラー2,3,98,231,42,23,238.1,434.8,153.8,930,7
ファンキージャグラー2,3,99,1719,43,36,232.6,277.8,126.6,503,7
ファンキージャグラー2,3,100,-1401,36,21,277.8,476.2,175.4,550,3
ファンキージャグラー2,4,1,235,32,45,312.5,222.2,129.9,459,7
ファンキージャグラー2,4,2,475,41,25,243.9,400.0,151.5,705,7
ファンキージャグラー2,4,3,-629,34,31,294.1,322.6,153.8,800,6
ファンキージャグラー2,4,4,2443,46,33,217.4,303.0,126.6,436,7
ファンキージャグラー2,4,5,955,41,30,243.9,333.3,140.8,650,8
ファンキージャグラー2,4,6,-245,40,20,250.0,500.0,166.7,585,5
ファンキージャグラー2,4,7,-2789,25,31,400.0,322.6,178.6,759,6
ファンキージャグラー2,4,8,139,38,29,263.2,344.8,149.3,847,5
ファンキージャグラー2,4,9,1435,45,25,222.2,400.0,142.9,857,5
ファンキージャグラー2,4,10,-869,33,31,303.0,322.6,156.3,808,8
ファンキージャグラー2,4,11,-1205,30,35,333.3,285.7,153.8,676,6
ファンキージャグラー2,4,12,-1541,33,24,303.0,416.7,175.4,824,5
ファンキージャグラー2,4,13,-389,31,41,322.6,243.9,138.9,589,6
ファンキージャグラー2,4,14,523,38,33,263.2,303.0,140.8,694,6
ファンキージャグラー2,4,15,1483,42,33,238.1,303.0,133.3,684,11
ファンキージャグラー2,4,16,283,41,23,243.9,434.8,156.3,641,5
ファンキージャグラー2,4,17,1531,43,31,232.6,322.6,135.1,734,6
ファンキージャグラー2,4,18,-5,37,30,270.3,333.3,149.3,808,7
ファンキージャグラー2,4,19,-1685,32,25,312.5,400.0,175.4,914,7
ファンキージャグラー2,4,20,3163,47,38,212.8,263.2,117.6,457,6
ファンキージャグラー2,4,21,283,35,38,285.7,263.2,137.0,574,7
ファンキージャグラー2,4,22,1723,41,38,243.9,263.2,126.6,625,8
ファンキージャグラー2,4,23,139,40,24,250.0,416.7,156.3,823,5
ファンキージャグラー2,4,24,859,39,34,256.4,294.1,137.0,746,7
ファンキージャグラー2,4,25,2107,45,32,222.2,312.5,129.9,437,10
ファンキージャグラー2,4,26,-1013,34,27,294.1,370.4,163.9,856,8
ファンキージャグラー2,4,27,2395,45,35,222.2,285.7,125.0,556,7
ファンキージャグラー2,4,28,43,38,28,263.2,357.1,151.5,549,5
ファンキージャグラー2,4,29,-1925,31,25,322.6,400.0,178.6,914,5
ファンキージャグラー2,4,30,1675,44,30,227.3,333.3,135.1,697,12
ファンキージャグラー2,4,31,1291,42,31,238.1,322.6,137.0,522,9
ファンキージャグラー2,4,32,-341,28,49,357.1,204.1,129.9,478,7
ファンキージャグラー2,4,33,-3077,25,28,400.0,357.1,188.7,727,3
ファンキージャグラー2,4,34,3067,51,27,196.1,370.4,128.2,672,11
ファンキージャグラー2,4,35,-1109,32,31,312.5,322.6,158.7,799,4
ファンキージャグラー2,4,36,1867,42,37,238.1,270.3,126.6,506,6
ファンキージャグラー2,4,37,859,37,39,270.3,256.4,131.6,554,10
ファンキージャグラー2,4,38,907,40,32,250.0,312.5,138.9,703,6
ファンキージャグラー2,4,39,1627,41,37,243.9,270.3,128.2,526,9
ファンキージャグラー2,4,40,-101,33,39,303.0,256.4,138.9,876,8
ファンキージャグラー2,4,41,3979,50,39,200.0,256.4,112.4,903,13
ファンキージャグラー2,4,42,763,41,28,243.9,357.1,144.9,727,8
ファンキージャグラー2,4,43,1003,40,33,250.0,303.0,137.0,568,5
ファンキージャグラー2,4,44,1675,44,30,227.3,333.3,135.1,766,10
ファンキージャグラー2,4,45,523,38,33,263.2,303.0,140.8,1047,6
ファンキージャグラー2,4,46,2731,50,26,200.0,384.6,131.6,741,5
ファンキージャグラー2,4,47,-437,36,28,277.8,357.1,156.3,867,6
ファンキージャグラー2,4,48,1003,38,38,263.2,263.2,131.6,664,9
ファンキージャグラー2,4,49,2011,41,41,243.9,243.9,122.0,573,6
ファンキージャグラー2,4,50,5755,61,30,163.9,333.3,109.9,443,8
ファンキージャグラー2,4,51,1819,45,29,222.2,344.8,135.1,540,6
ファンキージャグラー2,4,52,1291,42,31,238.1,322.6,137.0,775,8
ファンキージャグラー2,4,53,43,36,33,277.8,303.0,144.9,585,7
ファンキージャグラー2,4,54,-1685,32,25,312.5,400.0,175.4,1315,7
ファンキージャグラー2,4,55,1195,46,20,217.4,500.0,151.5,792,7
ファンキージャグラー2,4,56,-389,39,21,256.4,476.2,166.7,967,9
ファンキージャグラー2,4,57,2731,48,31,208.3,322.6,126.6,572,7
ファンキージャグラー2,4,58,-965,35,25,285.7,400.0,166.7,961,5
ファンキージャグラー2,4,59,1723,43,33,232.6,303.0,131.6,470,7
ファンキージャグラー2,4,60,-677,37,23,270.3,434.8,166.7,1044,4
ファンキージャグラー2,4,61,2299,47,29,212.8,344.8,131.6,723,7
ファンキージャグラー2,4,62,427,38,32,263.2,312.5,142.9,550,7
ファンキージャグラー2,4,63,-773,35,27,285.7,370.4,161.3,768,5
ファンキージャグラー2,4,64,-629,34,31,294.1,322.6,153.8,566,7
ファンキージャグラー2,4,65,571,41,26,243.9,384.6,149.3,462,4
ファンキージャグラー2,4,66,-293,35,32,285.7,312.5,149.3,586,4
ファンキージャグラー2,4,67,-1157,33,28,303.0,357.1,163.9,666,6
ファンキージャグラー2,4,68,2203,47,28,212.8,357.1,133.3,663,6
ファンキージャグラー2,4,69,1483,38,43,263.2,232.6,123.5,614,8
ファンキージャグラー2,4,70,283,37,33,270.3,303.0,142.9,654,5
ファンキージャグラー2,4,71,4315,51,40,196.1,250.0,109.9,738,7
ファンキージャグラー2,4,72,4315,55,30,181.8,333.3,117.6,470,8
ファンキージャグラー2,4,73,-53,38,27,263.2,370.4,153.8,632,7
ファンキージャグラー2,4,74,1915,43,35,232.6,285.7,128.2,702,6
ファンキージャグラー2,4,75,331,38,31,263.2,322.6,144.9,538,8
ファンキージャグラー2,4,76,1819,43,34,232.6,294.1,129.9,577,6
ファンキージャグラー2,4,77,3115,52,25,192.3,400.0,129.9,893,6
ファンキージャグラー2,4,78,1627,47,22,212.8,454.5,144.9,607,6
ファンキージャグラー2,4,79,-725,36,25,277.8,400.0,163.9,1064,6
ファンキージャグラー2,4,80,-389,39,21,256.4,476.2,166.7,597,6
ファンキージャグラー2,4,81,427,42,22,238.1,454.5,156.3,538,7
ファンキージャグラー2,4,82,1051,39,36,256.4,277.8,133.3,447,8
ファンキージャグラー2,4,83,2683,43,43,232.6,232.6,116.3,539,10
ファンキージャグラー2,4,84,-2597,27,28,370.4,357.1,181.8,972,9
ファンキージャグラー2,4,85,2443,46,33,217.4,303.0,126.6,615,10
ファンキージャグラー2,4,86,1339,39,39,256.4,256.4,128.2,518,6
ファンキージャグラー2,4,87,3163,49,33,204.1,303.0,122.0,648,8
ファンキージャグラー2,4,88,1723,45,28,222.2,357.1,137.0,484,5
ファンキージャグラー2,4,89,2683,45,38,222.2,263.2,120.5,485,6
ファンキージャグラー2,4,90,2347,44,37,227.3,270.3,123.5,591,9
ファンキージャグラー2,4,91,2923,48,33,208.3,303.0,123.5,817,9
ファンキージャグラー2,4,92,3211,50,31,200.0,322.6,123.5,551,8
ファンキージャグラー2,4,93,1915,43,35,232.6,285.7,128.2,724,8
ファンキージャグラー2,4,94,-197,35,33,285.7,303.0,147.1,740,7
ファンキージャグラー2,4,95,-581,33,34,303.0,294.1,149.3,1171,5
ファンキージャグラー2,4,96,187,35,37,285.7,270.3,138.9,757,8
ファンキージャグラー2,4,97,331,36,36,277.8,277.8,138.9,651,5
ファンキージャグラー2,4,98,-1013,30,37,333.3,270.3,149.3,760,7
ファンキージャグラー2,4,99,475,37,35,270.3,285.7,138.9,779,5
ファンキージャグラー2,4,100,-5,37,30,270.3,333.3,149.3,705,6
ファンキージャグラー2,5,1,423,39,31,256.4,322.6,142.9,909,4
ファンキージャグラー2,5,2,1959,47,27,212.8,370.4,135.1,660,7
ファンキージャグラー2,5,3,1863,47,26,212.8,384.6,137.0,776,8
ファンキージャグラー2,5,4,3447,52,30,192.3,333.3,122.0,615,4
ファンキージャグラー2,5,5,711,41,29,243.9,344.8,142.9,751,11
ファンキージャグラー2,5,6,4647,55,35,181.8,285.7,111.1,577,8
ファンキージャグラー2,5,7,1191,41,34,243.9,294.1,133.3,748,6
ファンキージャグラー2,5,8,2631,47,34,212.8,294.1,123.5,426,6
ファンキージャグラー2,5,9,1431,44,29,227.3,344.8,137.0,535,6
ファンキージャグラー2,5,10,-9,36,34,277.8,294.1,142.9,498,7
ファンキージャグラー2,5,11,183,38,31,263.2,322.6,144.9,908,7
ファンキージャグラー2,5,12,2199,42,42,238.1,238.1,119.0,371,6
ファンキージャグラー2,5,13,999,37,42,270.3,238.1,126.6,516,7
ファンキージャグラー2,5,14,1815,42,38,238.1,263.2,125.0,627,6
ファンキージャグラー2,5,15,2775,46,38,217.4,263.2,119.0,514,9
ファンキージャグラー2,5,16,471,34,44,294.1,227.3,128.2,759,6
ファンキージャグラー2,5,17,2967,46,40,217.4,250.0,116.3,532,6
ファンキージャグラー2,5,18,87,36,35,277.8,285.7,140.8,920,7
ファンキージャグラー2,5,19,-249,37,29,270.3,344.8,151.5,598,7
ファンキージャグラー2,5,20,-1065,38,18,263.2,555.6,178.6,692,3
ファンキージャグラー2,5,21,2151,49,24,204.1,416.7,137.0,694,6
ファンキージャグラー2,5,22,-297,36,31,277.8,322.6,149.3,556,5
ファンキージャグラー2,5,23,2679,46,37,217.4,270.3,120.5,737,8
ファンキージャグラー2,5,24,3927,50,40,200.0,250.0,111.1,538,9
ファンキージャグラー2,5,25,471,36,39,277.8,256.4,133.3,984,7
ファンキージャグラー2,5,26,-153,35,35,285.7,285.7,142.9,434,5
ファンキージャグラー2,5,27,1479,41,37,243.9,270.3,128.2,844,7
ファンキージャグラー2,5,28,39,37,32,270.3,312.5,144.9,704,5
ファンキージャグラー2,5,29,1623,46,26,217.4,384.6,138.9,787,10
ファンキージャグラー2,5,30,1479,39,42,256.4,238.1,123.5,642,8
ファンキージャグラー2,5,31,855,40,33,250.0,303.0,137.0,492,8
ファンキージャグラー2,5,32,4791,54,39,185.2,256.4,107.5,492,10
ファンキージャグラー2,5,33,-969,30,39,333.3,256.4,144.9,1361,8
ファンキージャグラー2,5,34,-2025,28,33,357.1,303.0,163.9,546,4
ファンキージャグラー2,5,35,2391,46,34,217.4,294.1,125.0,594,6
ファンキージャグラー2,5,36,807,45,20,222.2,500.0,153.8,610,5
ファンキージャグラー2,5,37,2055,49,23,204.1,434.8,138.9,743,6
ファンキージャグラー2,5,38,2151,43,39,232.6,256.4,122.0,709,6
ファンキージャグラー2,5,39,-297,32,41,312.5,243.9,137.0,1004,8
ファンキージャグラー2,5,40,1623,46,26,217.4,384.6,138.9,652,6
ファンキージャグラー2,5,41,2439,45,37,222.2,270.3,122.0,550,6
ファンキージャグラー2,5,42,2823,47,36,212.8,277.8,120.5,697,7
ファンキージャグラー2,5,43,3639,52,32,192.3,312.5,119.0,440,7
ファンキージャグラー2,5,44,-633,37,25,270.3,400.0,161.3,891,8
ファンキージャグラー2,5,45,2055,45,33,222.2,303.0,128.2,728,8
ファンキージャグラー2,5,46,87,40,25,250.0,400.0,153.8,749,10
ファンキージャグラー2,5,47,471,38,34,263.2,294.1,138.9,747,7
ファンキージャグラー2,5,48,2007,44,35,227.3,285.7,126.6,524,5
ファンキージャグラー2,5,49,1287,41,35,243.9,285.7,131.6,651,6
ファンキージャグラー2,5,50,1143,36,46,277.8,217.4,122.0,519,7
ファンキージャグラー2,5,51,1815,44,33,227.3,303.0,129.9,532,10
ファンキージャグラー2,5,52,2679,48,32,208.3,312.5,125.0,757,7
ファンキージャグラー2,5,53,423,41,26,243.9,384.6,149.3,544,6
ファンキージャグラー2,5,54,39,35,37,285.7,270.3,138.9,510,5
ファンキージャグラー2,5,55,471,40,29,250.0,344.8,144.9,807,6
ファンキージャグラー2,5,56,1623,44,31,227.3,322.6,133.3,793,9
ファンキージャグラー2,5,57,39,37,32,270.3,312.5,144.9,612,6
ファンキージャグラー2,5,58,4647,55,35,181.8,285.7,111.1,476,8
ファンキージャグラー2,5,59,3543,52,31,192.3,322.6,120.5,527,8
ファンキージャグラー2,5,60,-1737,32,26,312.5,384.6,172.4,782,5
ファンキージャグラー2,5,61,231,33,44,303.0,227.3,129.9,576,6
ファンキージャグラー2,5,62,135,41,23,243.9,434.8,156.3,528,6
ファンキージャグラー2,5,63,-441,33,37,303.0,270.3,142.9,799,6
ファンキージャグラー2,5,64,-2697,28,26,357.1,384.6,185.2,1296,5
ファンキージャグラー2,5,65,279,40,27,250.0,370.4,149.3,681,6
ファンキージャグラー2,5,66,1143,46,21,217.4,476.2,149.3,675,7
ファンキージャグラー2,5,67,3255,48,38,208.3,263.2,116.3,582,9
ファンキージャグラー2,5,68,1095,45,23,222.2,434.8,147.1,627,5
ファンキージャグラー2,5,69,2487,46,35,217.4,285.7,123.5,621,8
